MICHIGAN,"Ewen-Trout Creek Consolidated
School District",2600014,Ewen-Trout Creek Consolidated School,260001403877,Not All,All,Not All,All,All,,Status 3,Title I targeted assistance school
MICHIGAN,Wayne-Westland Community School District,2600015,Tinkham Alternative Education,260001500767,,,,,Not All,,Status 2,Title I schoolwide eligible school-No program
MICHIGAN,Wayne-Westland Community School District,2600015,Adams Upper Elementary School,260001503879,Not All,All,Not All,All,All,,Status 3,Title I schoolwide school
MICHIGAN,Wayne-Westland Community School District,2600015,Albert Schweitzer Elementary School,260001503880,All,All,All,All,All,,Status 1,Title I schoolwide school
MICHIGAN,Wayne-Westland Community School District,2600015,Alexander Hamilton Elementary School,260001503881,Not All,All,All,All,All,,Status 3,Title I schoolwide school
MICHIGAN,Wayne-Westland Community School District,2600015,Benjamin Franklin Middle School,260001503882,All,All,All,All,All,,Status 3,Title I schoolwide school
MICHIGAN,Wayne-Westland Community School District,2600015,David Hicks School,260001503885,All,All,All,All,All,,Status 1,Title I schoolwide school
MICHIGAN,Wayne-Westland Community School District,2600015,Eugene B. Elliott Elem. School,260001503886,All,All,All,All,All,,Status 3,Title I schoolwide school
MICHIGAN,Wayne-Westland Community School District,2600015,John Glenn High School,260001503890,Not All,Not All,Not All,Not All,,,Status 1,Not a Title I school
MICHIGAN,Wayne-Westland Community School District,2600015,John Marshall Upper Elementary School,260001503891,Not All,All,Not All,All,All,,Status 3,Title I schoolwide school
MICHIGAN,Wayne-Westland Community School District,2600015,Roosevelt/McGrath Elem. School,260001503896,All,All,All,All,All,,Status 3,Title I schoolwide school
MICHIGAN,Wayne-Westland Community School District,2600015,Taft-Galloway Elementary School,260001503899,Not All,All,All,All,All,,Status 3,Title I schoolwide school
MICHIGAN,Wayne-Westland Community School District,2600015,Thomas A. Edison Elem. School,260001503900,All,All,All,All,All,,Status 3,Title I schoolwide school
MICHIGAN,Wayne-Westland Community School District,2600015,Walker-Winter Elementary School,260001503902,Not All,All,All,All,All,,Status 3,Title I schoolwide school
State Name,LEA Name,LEA NCES ID,School Name,School NCES ID,Reading Proficiency Target,Reading Participation Target,Math Proficiency Target,Math Participation Target,"Elementary/ Middle School Other Academic Indicator
Target",Graduation Rate Target,State Defined School Improvement Status,Title I School
MICHIGAN,Wayne-Westland Community School District,2600015,Wayne Memorial High School,260001503903,Not All,All,Not All,All,,,Status 1,Not a Title I school
MICHIGAN,Wayne-Westland Community School District,2600015,Adlai Stevenson Middle School,260001503905,All,All,All,All,All,,Status 3,Title I schoolwide school
MICHIGAN,Wayne-Westland Community School District,2600015,Hoover Elementary School,260001503906,All,All,All,All,All,,Status 1,Title I schoolwide school
MICHIGAN,Wayne-Westland Community School District,2600015,Wildwood Elementary School,260001503907,Not All,All,All,All,All,,Status 3,Title I schoolwide school
MICHIGAN,Wayne-Westland Community School District,2600015,P.D. Graham Elementary School,260001503908,Not All,All,Not All,All,All,,Status 3,Title I schoolwide school
MICHIGAN,Wayne-Westland Community School District,2600015,Wayne-Westland Adult and Community Education,260001507829,All,,Not All,,,,Status 1,Not a Title I school
MICHIGAN,"Crestwood
School District",2600016,"Crestwood High
School",260001603912,All,All,All,All,,,Status 3,Not a Title I school
MICHIGAN,"Crestwood
School District",2600016,"Hillcrest Elementary
School",260001603913,All,All,All,All,All,,Status 3,Title I schoolwide school
MICHIGAN,"Crestwood
School District",2600016,"Kinloch Elementary
School",260001603914,All,All,All,All,All,,Status 3,Title I schoolwide school
MICHIGAN,"Crestwood
School District",2600016,"Riverside Middle
School",260001603915,All,All,Not All,All,All,,Status 3,Title I schoolwide school
MICHIGAN,"Crestwood
School District",2600016,"Highview Elementary
School",260001607444,All,All,All,All,All,,Status 3,Title I schoolwide school
MICHIGAN,Crestwood School District,2600016,Crestwood Accelerated Program,260001607978,All,All,All,All,All,,Status 5,Title I schoolwide school
MICHIGAN,"Bad Axe Public
Schools",2600017,Bad Axe High School,260001703918,All,All,All,All,,,Status 3,Title I schoolwide school
MICHIGAN,"Bad Axe Public
Schools",2600017,"Bad Axe Middle
School",260001703919,Not All,All,Not All,All,All,,Status 3,Title I schoolwide school
MICHIGAN,"Bad Axe Public
Schools",2600017,"Bad Axe Elementary
School",260001703920,All,All,All,All,All,,Status 3,Title I schoolwide school
MICHIGAN,Bad Axe Public Schools,2600017,"Bad Axe Alternative
Education High School",260001708240,All,,Not All,,Not All,,Status 2,Title I schoolwide eligible school-No program
MICHIGAN,"L'Anse Area
Schools",2600018,L'Anse High School,260001805923,All,All,All,All,,,Status 3,"Title I targeted assistance
eligible school-No program"
MICHIGAN,"L'Anse Area
Schools",2600018,"Sullivan Elementary
School",260001805924,All,All,All,All,All,,Status 3,Title I schoolwide school
MICHIGAN,"Superior Central
School District",2600019,"Superior Central
School",260001906583,All,All,All,All,,,Status 3,"Title I targeted assistance
school"
MICHIGAN,"Windover High
School",2600020,"Windover High
School",260002000213,All,,All,,,,Status 5,Title I schoolwide school
MICHIGAN,"Bay-Arenac
Community High School",2600067,"Bay-Arenac
Community High School",260006700463,All,,All,,,,Status 3,Title I schoolwide school
MICHIGAN,"Pansophia
Academy",2600068,Pansophia Academy,260006800474,All,All,All,All,All,,Status 3,Title I schoolwide school
MICHIGAN,"Concord
Academy Boyne",2600069,"Concord
Academy:Boyne",260006900485,All,All,All,All,All,,Status 3,"Title I targeted assistance
school"
State Name,LEA Name,LEA NCES ID,School Name,School NCES ID,Reading Proficiency Target,Reading Participation Target,Math Proficiency Target,Math Participation Target,"Elementary/ Middle School Other Academic Indicator
Target",Graduation Rate Target,State Defined School Improvement Status,Title I School
MICHIGAN,"Northwest
Academy",2600070,Northwest Academy,260007000486,All,All,All,All,,,Status 3,"Title I targeted assistance
school"
MICHIGAN,"Joseph K. Lumsden Bahweting Anishnabe
Academy",2600071,Joseph K. Lumsden Bahweting Anishnabe Academy,260007100492,All,All,All,All,All,,Status 3,Title I schoolwide school
MICHIGAN,"Island City
Academy",2600073,Island City Academy,260007300501,All,All,All,All,All,,Status 3,"Title I targeted assistance
eligible school-No program"
MICHIGAN,"Concord
Academy - Petoskey",2600074,Concord Academy- Petoskey,260007400502,All,All,All,All,All,,Status 3,Title I targeted assistance school
MICHIGAN,"Woodland Park
Academy",2600076,"Woodland Park
Academy",260007600517,All,All,All,All,All,,Status 3,Title I schoolwide school
MICHIGAN,Woodland School,2600078,Woodland School,260007800528,All,All,All,All,All,,Status 3,Not a Title I school
MICHIGAN,Cole Academy,2600079,Cole Academy,260007900543,All,All,All,All,All,,Status 3,Title I schoolwide school
MICHIGAN,"El-Hajj Malik El- Shabazz
Academy",2600080,El-Hajj Malik El- Shabazz Academy,260008000544,All,All,All,All,All,,Status 1,Title I schoolwide school
MICHIGAN,"Mid-Michigan Leadership
Academy",2600082,Mid-Michigan Leadership Academy,260008200546,All,Not All,All,Not All,All,,Status 1,Title I schoolwide school
MICHIGAN,"Renaissance Public School
Academy",2600087,Renaissance Public School Academy,260008700557,Not All,All,All,All,All,,Status 3,Title I schoolwide school
MICHIGAN,Da Vinci Institute,2600088,"Da Vinci Institute (9-
12)",260008800559,All,,All,,,,Status 2,"Title I targeted assistance
eligible school-No program"
MICHIGAN,Da Vinci Institute,2600088,"Da Vinci Institute (K-
8)",260008801118,All,All,All,All,All,,Status 3,Title I schoolwide school
MICHIGAN,"New Branches
School",2600090,"New Branches
School",260009000594,All,All,All,All,All,,Status 3,"Title I targeted assistance
school"
MICHIGAN,"West MI Academy of Environmental
Science",2600092,West MI Academy of Environmental Science,260009200596,All,All,All,All,All,,Status 3,Title I schoolwide school
MICHIGAN,"Excel Charter
Academy",2600093,"Excel Charter
Academy",260009300597,All,All,All,All,All,,Status 3,Title I schoolwide school
MICHIGAN,Excel Charter Academy,2600093,"Excel Charter Academy-Grand
River Prep School",260009307913,All,All,Not All,All,,,Status 2,Title I schoolwide school
MICHIGAN,"Byron Center
Charter School",2600096,"Byron Center Charter
School",260009600600,All,All,All,All,All,,Status 3,"Title I targeted assistance
school"
MICHIGAN,"Vista Charter
Academy",2600097,"Vista Charter
Academy",260009700601,All,All,All,All,All,,Status 3,Title I schoolwide school
MICHIGAN,Vanguard Charter Academy,2600098,Vanguard Charter Academy,260009800602,Not All,All,Not All,All,All,,Status 3,Title I schoolwide school
MICHIGAN,"Kensington Woods High
School",2600099,Kensington Woods High School,260009900612,All,All,All,Not All,,,Status 3,Title I targeted assistance eligible school-No program
MICHIGAN,"Charyl Stockwell
Academy",2600100,"Charyl Stockwell
Academy",260010000613,Not All,All,All,All,All,,Status 3,"Title I targeted assistance
eligible school-No program"
MICHIGAN,Charyl Stockwell Academy,2600100,"Charyl Stockwell Academy - High
School",260010007835,All,All,All,All,All,,Status 3,Title I targeted assistance eligible school-No program
MICHIGAN,"Nah Tah Wahsh Public School
Academy",2600103,"Nah Tah Wahsh Public School
Academy",260010300646,All,All,All,All,All,,Status 1,Title I schoolwide school
MICHIGAN,"Big Jackson
School District",2600105,"Big Jackson Public
School",260010500661,All,,All,,All,,Status 5,"Title I targeted assistance
school"
State Name,LEA Name,LEA NCES ID,School Name,School NCES ID,Reading Proficiency Target,Reading Participation Target,Math Proficiency Target,Math Participation Target,"Elementary/ Middle School Other Academic Indicator
Target",Graduation Rate Target,State Defined School Improvement Status,Title I School
MICHIGAN,AGBU Alex-Marie Manoogian School,2600106,AGBU Alex-Marie Manoogian School,260010600688,All,All,All,All,,,Status 3,Title I targeted assistance school
MICHIGAN,"Academy of
Southfield",2600108,"Academy of
Southfield",260010800690,All,All,All,All,All,,Status 3,"Title I targeted assistance
school"
MICHIGAN,"Walden Green
Montessori",2600112,"Walden Green
Montessori",260011200703,Not All,All,All,All,All,,Status 3,"Title I targeted assistance
school"
MICHIGAN,"West MI Academy of Arts
and Academics",2600113,West MI Academy of Arts and Academics,260011300704,Not All,All,All,All,All,,Status 3,Title I targeted assistance school
MICHIGAN,"Black River
Public School",2600114,"Black River Public
School",260011400705,Not All,All,Not All,All,,,Status 3,"Title I targeted assistance
school"
MICHIGAN,Vanderbilt Charter Academy,2600115,Vanderbilt Charter Academy,260011500706,All,All,All,All,All,,Status 3,Title I schoolwide school
MICHIGAN,"St. Clair County Learning
Academy",2600120,St. Clair County Learning Academy,260012000721,,,,,All,,Status 5,Title I targeted assistance school
MICHIGAN,"Honey Creek Community
School",2600121,Honey Creek Community School,260012100740,All,All,All,All,All,,Status 3,Title I targeted assistance school
MICHIGAN,"Casa Richard
Academy",2600123,"Casa Richard
Academy",260012300773,All,,All,,,,Status 1,Title I schoolwide school
MICHIGAN,"Aisha Shule/WEB Dubois Prep.
Academy School",2600124,"Aisha Shule/WEB Dubois Prep.
Academy School",260012400774,All,Not All,All,All,All,,Status 2,Title I schoolwide school
MICHIGAN,"Plymouth Educational Center Charter
School",2600125,Plymouth Educational Center,260012500775,All,All,All,All,All,,Status 3,Title I schoolwide school
MICHIGAN,"Plymouth Educational Center Charter
School",2600125,"Plymouth Educational Center Preparatory High
School",260012507997,All,All,All,All,,,Status 3,Title I schoolwide school
MICHIGAN,"Nataki Talibah
Schoolhouse of Detroit",2600126,"Nataki Talibah
Schoolhouse of Detroit",260012600776,All,All,All,All,All,,Status 3,Title I schoolwide school
MICHIGAN,"Michigan Technical
Academy",2600128,"Michigan Technical Academy Middle
School",260012801438,All,All,All,All,All,,Status 3,Title I schoolwide school
MICHIGAN,"Michigan Technical
Academy",2600128,Michigan Technical Academy Elementary,260012801506,Not All,All,All,All,All,,Status 1,Title I schoolwide school
MICHIGAN,"Detroit West Preparatory
Academy",2600130,"Detroit West Preparatory
Academy",260013001292,All,All,All,All,All,,Status 3,Title I schoolwide school
MICHIGAN,"Martin Luther King Jr.
Education Center
Academy",2600131,Martin Luther King Jr. Education Center Academy,260013100781,All,All,All,All,All,,Status 3,Title I targeted assistance school
MICHIGAN,"Gaudior
Academy",2600132,Gaudior Academy,260013200782,All,All,All,All,All,,Status 1,"Title I targeted assistance
school"
MICHIGAN,"Woodward
Academy",2600134,Woodward Academy,260013400784,Not All,All,All,All,All,,Status 3,Title I schoolwide school
MICHIGAN,Eaton Academy,2600136,Eaton Academy,260013600786,All,All,All,All,,,Status 3,Title I schoolwide school
MICHIGAN,Summit Academy,2600137,Summit Academy,260013700787,All,All,All,All,All,,Status 3,Title I schoolwide school
State Name,LEA Name,LEA NCES ID,School Name,School NCES ID,Reading Proficiency Target,Reading Participation Target,Math Proficiency Target,Math Participation Target,"Elementary/ Middle School Other Academic Indicator
Target",Graduation Rate Target,State Defined School Improvement Status,Title I School
MICHIGAN,Cesar Chavez Academy,2600139,Cesar Chavez Academy Elementary,260013900789,All,,Not All,,All,,Status 3,Title I schoolwide school
MICHIGAN,"Cesar Chavez
Academy",2600139,"Cesar Chavez
Middle School",260013901033,All,All,Not All,All,All,,Status 3,Title I schoolwide school
MICHIGAN,"Cesar Chavez
Academy",2600139,"Cesar Chavez High
School",260013901488,All,All,Not All,All,,,Status 3,Title I schoolwide school
MICHIGAN,Cesar Chavez Academy,2600139,"Cesar Chavez
Academy Intermediate",260013908078,All,All,All,All,All,,Status 3,Title I schoolwide school
MICHIGAN,Commonwealth Community Devel. Academy,2600140,"Commonwealth Community Development
Academy",260014001192,All,All,All,All,All,,Status 1,Title I schoolwide school
MICHIGAN,Midland Academy of Advanced and Creative Studies,2600141,Midland Academy of Advanced and Creative Studies,260014100649,All,All,All,All,All,,Status 3,Title I targeted assistance eligible school-No program
MICHIGAN,Countryside Academy,2600142,"Countryside
Academy-High School",260014200804,All,All,All,All,All,,Status 3,Title I targeted assistance school
MICHIGAN,Countryside Academy,2600142,Countryside Academy-Elementary,260014201700,All,All,All,All,All,,Status 3,Title I schoolwide school
MICHIGAN,"Hillsdale Preparatory
School",2600143,Hillsdale Preparatory School,260014300844,All,All,All,All,All,,Status 3,Title I targeted assistance school
MICHIGAN,Morey Public School Academy,2600144,Morey Public School Academy,260014400862,All,All,All,All,All,,Status 3,Title I targeted assistance school
MICHIGAN,Grattan Academy,2600145,"Grattan Academy -
Elementary",260014500906,All,All,All,All,All,,Status 3,"Title I targeted assistance
school"
MICHIGAN,Grattan Academy,2600145,"Grattan Academy -
Middle/High School",260014501652,All,All,All,All,,,Status 1,"Title I targeted assistance
eligible school-No program"
MICHIGAN,"Knapp Charter
Academy",2600148,"Knapp Charter
Academy",260014800909,Not All,All,All,All,All,,Status 3,Title I schoolwide school
MICHIGAN,"Walker Charter
Academy",2600149,"Walker Charter
Academy",260014900910,All,All,All,All,All,,Status 3,"Title I targeted assistance
school"
MICHIGAN,Cross Creek Charter Academy,2600150,Cross Creek Charter Academy,260015000911,All,All,All,All,All,,Status 3,Title I targeted assistance school
MICHIGAN,Chatfield School,2600151,Chatfield School,260015100915,All,All,All,All,All,,Status 3,"Title I targeted assistance
school"
MICHIGAN,"Casman Alternative
Academy",2600152,Casman Alternative Academy,260015200931,All,Not All,Not All,Not All,Not All,,Status 1,Title I targeted assistance school
MICHIGAN,"North Star
Academy",2600153,North Star Academy,260015300934,All,All,All,All,All,,Status 1,Title I schoolwide school
MICHIGAN,"Threshold
Academy",2600154,Threshold Academy,260015400946,All,All,All,All,All,,Status 3,Title I schoolwide school
MICHIGAN,Pontiac Academy for Excellence,2600156,"Pontiac Academy for Excellence - High
School",260015600970,All,All,All,All,,,Status 3,Title I schoolwide school
MICHIGAN,Pontiac Academy for Excellence,2600156,"Pontiac Academy for Excellence - Middle
School",260015608024,All,All,All,All,All,,Status 1,Title I schoolwide school
MICHIGAN,Pontiac Academy for Excellence,2600156,"Pontiac Academy for
Excellence - Elementary",260015608039,Not All,All,All,All,All,,Status 1,Title I schoolwide school
MICHIGAN,"Great Lakes
Academy",2600157,"Great Lakes
Academy",260015700971,All,All,All,All,All,,Status 1,Title I schoolwide school
State Name,LEA Name,LEA NCES ID,School Name,School NCES ID,Reading Proficiency Target,Reading Participation Target,Math Proficiency Target,Math Participation Target,"Elementary/ Middle School Other Academic Indicator
Target",Graduation Rate Target,State Defined School Improvement Status,Title I School
MICHIGAN,Eagle Crest Charter Academy,2600159,Eagle Crest Charter Academy,260015900979,All,All,Not All,All,All,,Status 3,Title I schoolwide school
MICHIGAN,"Saginaw Preparatory
Academy",2600161,Saginaw Preparatory Academy,260016100986,All,All,All,All,All,,Status 3,Title I schoolwide school
MICHIGAN,Central Academy,2600163,Central Academy,260016301004,All,All,All,All,All,,Status 3,Title I schoolwide school
MICHIGAN,"Washtenaw Technical Middle
College",2600164,"Washtenaw Technical Middle
College",260016401005,All,All,All,All,,,Status 3,Title I targeted assistance eligible school-No program
MICHIGAN,Academy for Business and Technology,2600166,"Academy for Business and Technology High
School",260016601035,All,All,All,All,,,Status 3,Title I schoolwide school
MICHIGAN,Academy for Business and Technology,2600166,"Academy for Business and Technology
Elementary",260016601667,All,All,All,All,All,,Status 3,Title I schoolwide school
MICHIGAN,Chandler Park Academy,2600168,"Chandler Park Academy - Middle
School",260016801037,All,All,All,All,All,,Status 3,Title I schoolwide school
MICHIGAN,Chandler Park Academy,2600168,"Chandler Park Academy -
Elementary",260016801441,All,All,All,All,All,,Status 3,Title I schoolwide school
MICHIGAN,Chandler Park Academy,2600168,"Chandler Park
Academy - High School",260016807800,All,All,All,All,,,Status 3,Title I schoolwide school
MICHIGAN,Marvin L. Winans Academy of Performing Arts,2600169,Winans Academy High School,260016901038,All,All,All,All,,,Status 5,Title I schoolwide school
MICHIGAN,Marvin L. Winans Academy of Performing Arts,2600169,"Marvin L. Winans Academy of Performing Arts
Elem.",260016901951,Not All,All,All,All,All,,Status 3,Title I schoolwide school
MICHIGAN,Marvin L. Winans Academy of Performing Arts,2600169,Winans Academy Middle School,260016907866,All,All,All,All,All,,Status 3,Title I schoolwide school
MICHIGAN,"Detroit Community
Schools",2600170,Detroit Community Schools-High School,260017001039,All,All,All,All,,,Status 3,Title I schoolwide school
MICHIGAN,"Detroit Community
Schools",2600170,Detroit Community Schools-Elementary,260017001934,All,All,All,All,All,,Status 1,Title I schoolwide school
MICHIGAN,"Henry Ford
Academy",2600171,Henry Ford Academy,260017101040,All,All,All,All,,,Status 3,Title I schoolwide school
MICHIGAN,HEART Academy,2600172,HEART Academy,260017201041,All,All,All,All,,,Status 1,Title I schoolwide school
MICHIGAN,"The Dearborn
Academy",2600173,"The Dearborn
Academy",260017301042,Not All,All,Not All,All,All,,Status 3,Title I schoolwide school
MICHIGAN,"Detroit Academy of Arts and
Sciences",2600174,Detroit Academy of Arts and Sciences,260017401043,All,All,All,All,All,,Status 1,Title I schoolwide school
MICHIGAN,"Detroit Academy of Arts and
Sciences",2600174,"Detroit Academy of Arts and Sciences
Middle School",260017401442,All,All,All,All,All,,Status 3,Title I schoolwide school
MICHIGAN,"Dove Academy of
Detroit",2600175,"Dove Academy of
Detroit",260017501044,Not All,All,All,All,All,,Status 3,Title I schoolwide school
State Name,LEA Name,LEA NCES ID,School Name,School NCES ID,Reading Proficiency Target,Reading Participation Target,Math Proficiency Target,Math Participation Target,"Elementary/ Middle School Other Academic Indicator
Target",Graduation Rate Target,State Defined School Improvement Status,Title I School
MICHIGAN,"Timbuktu Academy of Science and
Technology",2600178,Timbuktu Academy of Science and Technology,260017801047,All,All,All,All,All,,Status 3,Title I schoolwide school
MICHIGAN,Arbor Academy,2600181,Arbor Academy,260018101053,All,All,All,All,All,,Status 3,Title I schoolwide school
MICHIGAN,"Will Carleton
Charter School Academy",2600182,Will Carleton Charter School Academy,260018201057,All,All,All,All,All,,Status 3,Title I targeted assistance school
MICHIGAN,"Oakland
Academy",2600184,Oakland Academy,260018401062,All,All,All,All,All,,Status 3,"Title I targeted assistance
school"
MICHIGAN,"William C. Abney
Academy",2600185,"William C. Abney
Academy",260018501065,All,All,All,All,All,,Status 3,Title I schoolwide school
MICHIGAN,William C. Abney Academy,2600185,"William C. Abney Academy - Middle
School",260018508256,All,All,All,All,All,,Status 5,Title I targeted assistance school
MICHIGAN,Crossroads Charter Academy,2600186,Crossroads Charter Academy (PK-6),260018601073,Not All,All,All,All,All,,Status 3,Title I schoolwide school
MICHIGAN,Crossroads Charter Academy,2600186,Crossroads Charter Academy (7-12),260018601543,All,All,All,All,,,Status 3,Title I targeted assistance eligible school-No program
MICHIGAN,"Benton Harbor
Charter School",2600191,"Benton Harbor
Charter School",260019101099,All,All,All,All,Not All,,Status 1,Title I schoolwide school
MICHIGAN,Endeavor Charter Academy,2600192,Endeavor Charter Academy,260019201100,Not All,All,All,All,All,,Status 3,Title I schoolwide school
MICHIGAN,"Grand Blanc
Academy",2600193,"Grand Blanc
Academy",260019301102,Not All,All,All,All,All,,Status 3,Title I schoolwide school
MICHIGAN,"Northridge
Academy",2600194,Northridge Academy,260019401103,All,All,All,All,All,,Status 3,Title I schoolwide school
MICHIGAN,International Academy of Flint,2600195,"International Academy of Flint (K-
12)",260019501104,Not All,All,All,All,,,Status 3,Title I schoolwide school
MICHIGAN,"Linden Charter
Academy",2600197,"Linden Charter
Academy",260019701106,All,All,All,All,All,,Status 3,Title I schoolwide school
MICHIGAN,"White Pine
Academy",2600200,White Pine Academy,260020001111,All,All,All,All,All,,Status 3,Title I schoolwide school
MICHIGAN,Windemere Park Charter Academy,2600203,Windemere Park Charter Academy,260020301114,Not All,All,All,All,All,,Status 3,Title I schoolwide school
MICHIGAN,"Paragon Charter
Academy",2600204,"Paragon Charter
Academy",260020401119,All,All,All,All,All,,Status 3,Title I schoolwide school
MICHIGAN,Paramount Charter Academy,2600206,Paramount Charter Academy,260020601123,Not All,All,All,All,All,,Status 3,Title I schoolwide school
MICHIGAN,"Creative Technologies
Academy",2600207,"Creative Technologies
Academy",260020701134,All,All,All,All,,,Status 3,Not a Title I school
MICHIGAN,Ridge Park Charter Academy,2600208,Ridge Park Charter Academy,260020801135,All,All,All,All,All,,Status 3,Title I schoolwide school
MICHIGAN,Chandler Woods Charter Academy,2600209,Chandler Woods Charter Academy,260020901136,Not All,All,All,All,All,,Status 3,Title I targeted assistance school
MICHIGAN,Conner Creek Academy East,2600210,"Conner Creek Academy East -
Elementary",260021001144,Not All,All,All,All,All,,Status 3,Title I schoolwide school
MICHIGAN,Conner Creek Academy East,2600210,"Conner Creek Academy East-MI
Collegiate High",260021001494,All,All,All,All,,,Status 3,Title I targeted assistance eligible school-No program
State Name,LEA Name,LEA NCES ID,School Name,School NCES ID,Reading Proficiency Target,Reading Participation Target,Math Proficiency Target,Math Participation Target,"Elementary/ Middle School Other Academic Indicator
Target",Graduation Rate Target,State Defined School Improvement Status,Title I School
MICHIGAN,Conner Creek Academy East,2600210,"Conner Creek Academy East-MI
Collegiate Middle",260021001658,All,All,All,All,All,,Status 3,Title I schoolwide school
MICHIGAN,Huron Academy,2600211,Huron Academy,260021101145,All,All,All,All,All,,Status 3,"Title I targeted assistance
school"
MICHIGAN,"Global Preparatory
Academy",2600212,Global Preparatory Academy,260021201146,All,All,All,All,All,,Status 2,Title I schoolwide school
MICHIGAN,"New Bedford
Academy",2600213,"New Bedford
Academy",260021301149,All,All,All,All,All,,Status 3,"Title I targeted assistance
school"
